"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000146776",91.3985551674105,0.551665361450029,0.19472540218095,2.83304260908595,0.00461072396534869,0.0517684655625891,"ATXN7L1"
"ENSG00000161048",342.477560671495,0.0895422418962596,0.199195926885842,0.449518437932596,0.65305771040705,0.875690901130084,"NAPEPLD"
"ENSG00000132434",286.84373254986,0.0720092684154142,0.176527057105191,0.407921989955934,0.683330947950219,0.89114449525911,"LANCL2"
"ENSG00000055609",803.068477934343,0.14171534623128,0.132352339232969,1.07074304128339,0.284284984017074,0.623340346600053,"KMT2C"
"ENSG00000146674",15175.8160907561,1.20021748538293,0.372489824751128,3.22214837998549,0.00127233226188217,0.0211723824599415,"IGFBP3"
"ENSG00000170852",576.257098749114,-0.178715860655456,0.132501067579842,-1.34878808087918,0.177405044204786,0.49860732327344,"KBTBD2"
"ENSG00000122642",3496.67738073208,0.396656767705125,0.249858649357093,1.58752466134655,0.112393866077784,0.397909076347451,"FKBP9"
"ENSG00000122643",198.063226610491,-0.451995270156758,0.201748115901142,-2.24039400882553,0.0250653548948189,0.165031076884999,"NT5C3A"
"ENSG00000164610",82.7657434678457,-0.443954426933253,0.237728342395239,-1.86748631845987,0.0618337056522136,0.287644658428551,"RP9"
"ENSG00000197008",71.1128658503108,0.226854552923807,0.316225798040783,0.717381549289505,0.47313870108783,0.773100748405961,"ZNF138"
"ENSG00000234456",670.329644608894,-0.167877615673992,0.240690425494889,-0.697483563497863,0.485500222123419,0.781256088275052,"MAGI2-AS3"
"ENSG00000075303",181.523473762873,-0.554455072750496,0.219186362686707,-2.52960570153264,0.0114190772710678,0.0995499307487974,"SLC25A40"
"ENSG00000006634",172.650142015541,-1.57463306556615,0.332600420392271,-4.73430870504919,2.19802966072859e-06,0.000174544054820344,"DBF4"
"ENSG00000075142",818.48350842865,-0.355675415260851,0.147314259099992,-2.41439910456617,0.0157611874987262,0.122502917550922,"SRI"
"ENSG00000186088",67.1789760200669,1.30149564006987,0.61891606799159,2.10286290400131,0.0354777553757074,0.205659224866569,"GSAP"
"ENSG00000127947",1691.74362338911,0.0554015535185526,0.174422861918014,0.317627820741719,0.75076726826935,0.916469951347758,"PTPN12"
"ENSG00000122783",137.11021625159,-0.182305486687777,0.249780693407804,-0.729862201119509,0.465474419068063,0.767407014330756,"CYREN"
"ENSG00000146859",119.756101732399,0.69904100700653,0.488880240147427,1.42988190072016,0.152750917503881,0.46359816167099,"TMEM140"
"ENSG00000105875",112.861311389572,-0.117862220632378,0.233893161864781,-0.503914777553509,0.614321265631576,0.854180066817844,"WDR91"
"ENSG00000106460",1329.72427455604,0.248274226616452,0.144435608336599,1.71892672088079,0.0856277159254334,0.341711774934229,"TMEM106B"
"ENSG00000160991",819.768564507274,0.125692129876057,0.239939126605077,0.523850076702736,0.600382820295614,0.847234615731975,"ORAI2"
"ENSG00000184863",558.198494962068,0.116198082310756,0.191120911986311,0.607982041855675,0.543199384460541,0.815294549145086,"RBM33"
"ENSG00000105983",700.690397134222,0.162199161223895,0.19732984485553,0.821969739765642,0.411094119351282,0.729892084473789,"LMBR1"
"ENSG00000146909",339.681037758387,-0.028109505706665,0.236244876054475,-0.118984615353873,0.905287544357304,0.971939805510435,"NOM1"
"ENSG00000055130",1025.80215945378,-0.140801625352933,0.125113468430097,-1.12539143163152,0.260423200351618,0.598145603257999,"CUL1"
"ENSG00000106462",183.542260945533,-1.60154579420715,0.398265541039497,-4.02130144131229,5.7877482979971e-05,0.00205807495162653,"EZH2"
"ENSG00000155660",6470.17286922879,0.0906346791261139,0.238006225210683,0.380808018974647,0.703345708536697,0.899560101548286,"PDIA4"
"ENSG00000106610",74.5840566782141,0.189824083548036,0.289446042492745,0.655818548815687,0.511940880281762,0.793889095537619,"STAG3L4"
"ENSG00000225648",372.675016899203,0.295536791934019,0.220262861838511,1.34174590063529,0.179678398714588,0.501228820294825,"SBDSP1"
"ENSG00000205903",300.050061669659,0.110044368970739,0.161905696776487,0.679681883724303,0.49670590940496,0.7872300690321,"ZNF316"
"ENSG00000164631",329.273794239673,0.168877362869317,0.11296916052782,1.49489791798292,0.134941085743905,0.436933077926727,"ZNF12"
"ENSG00000187953",58.3244020916288,0.0287510443285113,0.287036811046761,0.100165007490372,0.92021332624002,0.975150754569479,"PMS2CL"
"ENSG00000106077",145.360450552153,-0.237420729469007,0.360260149367568,-0.659025789796056,0.509879207858184,0.793136797771799,"ABHD11"
"ENSG00000146648",2880.55951528295,-0.0804751337152108,0.302488936377663,-0.266043230138957,0.79020591550173,0.932663147544879,"EGFR"
"ENSG00000169871",721.367153545239,0.386549403066921,0.280717470884021,1.37700514987407,0.16851065564595,0.486364276540458,"TRIM56"
"ENSG00000253552",62.8077896386015,-0.418682246563546,1.79100564663795,-0.23376936155924,0.815164036509247,0.940433187722452,NA
"ENSG00000106004",71.5706265829529,-0.687100562785284,1.89653485744787,-0.362292609643834,0.717133380257378,0.904536412788143,"HOXA5"
"ENSG00000233369",51.4806263100342,0.701184174116788,0.435297315479765,1.61081667444692,0.107219685659047,0.387355465797867,"GTF2IP4"
"ENSG00000130305",131.39368933211,-0.0454278289165086,0.229763779285274,-0.197715362525029,0.84326776942983,0.950428139011735,"NSUN5"
"ENSG00000153993",152.134047369182,1.08180451167805,0.954386968368194,1.13350721199359,0.25700131429418,0.594625927366033,"SEMA3D"
"ENSG00000263001",443.810308521179,0.109015011493771,0.160137766597304,0.680757661419807,0.496024844051373,0.786745943425174,"GTF2I"
"ENSG00000274070",249.60507394494,0.310407275651447,0.282738955181298,1.09785818318671,0.272266420260622,0.611677981455605,"CASTOR2"
"ENSG00000274523",509.499259855264,-0.0843562480273258,0.165103196521671,-0.510930435052197,0.60939976883791,0.851832972402313,"RCC1L"
"ENSG00000146587",208.806615974895,0.142302296761938,0.169924148149035,0.837445991708782,0.402341922978851,0.723497594626065,"RBAK"
"ENSG00000132436",240.656691631332,-0.950347847498101,0.252963911484928,-3.75685148889202,0.000172064537980798,0.00488344649832169,"FIGNL1"
"ENSG00000171130",162.814392273038,0.320694949640291,0.270299430470894,1.1864433050473,0.235447278540261,0.571411716691692,"ATP6V0E2"
"ENSG00000106052",2452.1254534899,0.273265379515177,0.143515806752514,1.90407862171175,0.056899945492614,0.275197652900631,"TAX1BP1"
"ENSG00000091073",69.5492623819311,0.109557165785604,0.20813193198695,0.526383264402088,0.598621941210139,0.846666654760667,"DTX2"
"ENSG00000064419",1045.48358104636,-0.170769231343549,0.146954068776944,-1.16205854499172,0.245211684854421,0.582292265583957,"TNPO3"
"ENSG00000122545",3093.28722876177,-0.143150098053985,0.132667386530399,-1.07901498475048,0.280581047685698,0.620588926121288,"SEPTIN7"
"ENSG00000182095",1645.22219366121,0.043029761573096,0.256109417528055,0.168013195252308,0.866572898334014,0.958978091471185,"TNRC18"
"ENSG00000170379",55.6054239462038,0.742864145855059,0.477551392328697,1.55556900846338,0.119810613033781,0.409595684888629,"TCAF2"
"ENSG00000219545",158.381663353891,0.193176594868669,0.218194332738904,0.885341944695823,0.375972233845934,0.704333266828356,"UMAD1"
"ENSG00000106603",332.159627145135,-0.172352624400437,0.160995420176409,-1.07054364783535,0.284374673190178,0.623340346600053,"COA1"
"ENSG00000105997",112.945399193835,-0.482316188230446,2.1999986315107,-0.219234767386764,0.8264671737262,0.944865730161366,"HOXA3"
"ENSG00000234444",114.043516249582,0.19469260525707,0.237172159339952,0.820891481525054,0.411708083652798,0.730305334498007,"ZNF736"
"ENSG00000173041",111.369124226662,-0.183244671444711,0.299042768617715,-0.61277078289415,0.540027912214179,0.813278840739441,"ZNF680"
"ENSG00000196247",149.215806913692,-0.209725865489405,0.31861312002387,-0.658246168499567,0.510379962498363,0.793239647311505,"ZNF107"
"ENSG00000196313",460.173651604969,0.0220183806405759,0.185644761573536,0.11860491216637,0.905588373480185,0.971939805510435,"POM121"
"ENSG00000214022",637.22325470582,0.3038452611989,0.345933414989915,0.878334523445089,0.37976220581487,0.706255890472773,"REPIN1"
"ENSG00000167393",122.410462621914,-0.516039665321021,0.448764694554418,-1.14991146046683,0.250180340133051,0.587987102113041,"PPP2R3B"
"ENSG00000183943",219.153896033136,-0.135913226099668,0.357945052591734,-0.379704161618037,0.704165030618928,0.899710984515689,"PRKX"
"ENSG00000101846",913.985019947878,1.02133863473882,0.226143689943478,4.51632603586725,6.29217627998012e-06,0.000382674181218156,"STS"
"ENSG00000006757",116.871426651693,0.107943958690291,0.423293472441627,0.255009740801464,0.798715575830166,0.935650455948416,"PNPLA4"
"ENSG00000205542",7801.65212678653,0.177184409017243,0.291541849917177,0.607749484568266,0.543353637573683,0.815296441105763,"TMSB4X"
"ENSG00000169100",3622.85931325276,-0.415969178040671,0.306007293231432,-1.35934400009896,0.174037607402598,0.494310669209083,"SLC25A6"
"ENSG00000178605",310.292682006829,-0.627674290473952,0.359071044812847,-1.74805041938457,0.0804552972185592,0.329959294934878,"GTPBP6"
"ENSG00000169084",235.113348807514,0.0883786948841922,0.395149827802362,0.223658695173203,0.823022888210667,0.943225411264341,"DHRSX"
"ENSG00000011201",134.122076963414,1.0629026686769,1.07664576751387,0.987235264140121,0.323527317900579,0.659534407308363,"ANOS1"
"ENSG00000169093",239.140835139155,0.0263684194980724,0.369331961211701,0.0713949028715607,0.94308346617877,0.982057331392619,"ASMTL"
"ENSG00000101825",1426.12551911126,0.119439524701447,0.857157281441911,0.139343767226156,0.889178505968691,0.967560800175371,"MXRA5"
"ENSG00000004961",382.04606350652,0.134693912077035,0.146100041294707,0.9219293224246,0.356565443059254,0.688078818978358,"HCCS"
"ENSG00000285756",51.2727692840298,-0.445966346825677,0.334363133926705,-1.33377846291941,0.182276471304031,0.505381602384998,"LOC389906"
"ENSG00000101955",3141.85967745741,-0.067402793569239,0.450485050587155,-0.14962270885879,0.881062290789533,0.965062940869096,"SRPX"
"ENSG00000044446",185.191615548597,-0.285868433511671,0.223617854477158,-1.27837928764705,0.201115723504976,0.528696325632464,"PHKA2"
"ENSG00000130150",441.255866052673,-0.00844526908184629,0.246802238558049,-0.0342187701829127,0.972702698863888,0.993252858074663,"MOSPD2"
"ENSG00000174028",56.5429675823943,0.536575874509408,0.34864481789404,1.53903298420022,0.123796243995805,0.417631792973742,NA
"ENSG00000177189",1300.9941714136,0.0402217268499337,0.173100218809733,0.23236092436223,0.816257696222651,0.940433187722452,"RPS6KA3"
"ENSG00000147027",1205.57750923383,1.00004383343272,0.266467685067124,3.75296476636861,0.000174755425068537,0.00490322622911125,"TMEM47"
"ENSG00000197976",444.29623690384,-0.0606628846786442,0.295193805680469,-0.205501888966831,0.837180022411155,0.94861354797172,"AKAP17A"
"ENSG00000149970",105.080537130972,0.0619783627288484,0.898392616465914,0.068988058887503,0.944999124480564,0.982835489418426,"CNKSR2"
"ENSG00000086712",269.266358403231,-0.24025993026316,0.263030010671332,-0.913431625729491,0.361015578784886,0.692944106299549,"TXLNG"
"ENSG00000047230",156.454474696103,-0.459413641357897,0.30526079921337,-1.50498735029773,0.13232732896253,0.432881247316911,"CTPS2"
"ENSG00000131828",582.984452520063,-0.228306022887297,0.126735780938152,-1.80143303806769,0.0716346527252036,0.311276633871979,"PDHA1"
"ENSG00000173674",962.19586821774,-0.0923389245878571,0.248644391393529,-0.371369424704668,0.710362395429713,0.902064302954327,"EIF1AX"
"ENSG00000101940",494.209741327496,-0.18340198088994,0.207085787918462,-0.885632870963375,0.375815392535779,0.704211603619434,"WDR13"
"ENSG00000102218",392.281803711852,-0.101019503871959,0.170119272521208,-0.59381575276467,0.552635351768527,0.820706337326012,"RP2"
"ENSG00000012174",817.337563318497,0.081996295026681,0.109526857345932,0.748640991019234,0.454073618722104,0.760479852070028,"MBTPS2"
"ENSG00000102100",388.034922654723,0.192859939690872,0.155427603430688,1.24083454569173,0.214666876623012,0.546549493876842,"SLC35A2"
"ENSG00000174010",171.759202849362,-0.121672521752146,0.236608947755604,-0.514234659789042,0.607087938069728,0.850762511983311,"KLHL15"
"ENSG00000102109",53.0695894477923,3.00275296608787,1.12528487117986,2.66843804888224,0.00762048306768976,0.073965499363783,"PCSK1N"
"ENSG00000158526",421.523197236773,-0.0604241357104408,0.116352656563152,-0.519318917979709,0.603538363097647,0.848604764720537,"TSR2"
"ENSG00000130741",1906.39707975968,-0.23120138457983,0.147900582422182,-1.56322159651722,0.118000482095146,0.406233323480131,"EIF2S3"
"ENSG00000180182",739.302754515144,-0.183040300993155,0.215714621874901,-0.848529874341596,0.39614294227118,0.719408318645429,"MED14"
"ENSG00000147119",202.730164873794,0.928851629362846,0.388933834186259,2.38819960548359,0.0169311432761274,0.128922337559062,"CHST7"
"ENSG00000171365",509.483876190185,0.348117477024554,0.424540293091163,0.819986895683896,0.412223577624848,0.730740932371536,"CLCN5"
"ENSG00000102225",1507.56242026209,-0.184506232516302,0.179901541454682,-1.02559561760498,0.305082234016388,0.643847892549423,"CDK16"
"ENSG00000130985",5595.25699272851,-0.0495819998657796,0.236530645975947,-0.209621884983232,0.833962797373139,0.947941512701107,"UBA1"
"ENSG00000102317",3751.68356083746,-0.526388298485426,0.163205099317015,-3.22531771794061,0.00125832937952647,0.0210307045481163,"RBM3"
"ENSG00000169895",1164.29431532894,0.108597863790166,0.286695029003616,0.378792280311201,0.704842120377352,0.899975867441748,"SYAP1"
"ENSG00000008086",109.893912675721,0.407233950614657,0.295424590830581,1.37847005041025,0.168058208520719,0.485970236054384,"CDKL5"
"ENSG00000186871",131.389240871083,-2.31988958241124,0.406741314938824,-5.70359955383476,1.17303474566604e-08,3.66896541062811e-06,"ERCC6L"
"ENSG00000196368",115.425024306465,-0.682767775050868,0.195054883681583,-3.50038800446263,0.000464581408150248,0.0102394464371216,"NUDT11"
"ENSG00000068400",413.053266071835,-0.0155281204715947,0.185503296496965,-0.0837080567560088,0.933288551265883,0.979042388594121,"GRIPAP1"
"ENSG00000270069",155.307985370129,-0.105471148598943,0.256426410356757,-0.411311566746204,0.680844089196478,0.889341027274702,NA
"ENSG00000165169",946.677190955174,0.302057640682957,0.277979835369211,1.08661709322105,0.277206067630557,0.617149940805625,"DYNLT3"
"ENSG00000126768",163.975359938486,-0.435457019329819,0.184477608970703,-2.36048711688893,0.018250952235464,0.13557914734123,"TIMM17B"
"ENSG00000126970",77.8270045381261,-0.100815672386142,0.263271885826951,-0.382933681161871,0.701768937379307,0.899198288962065,"ZC4H2"
"ENSG00000102221",149.978698625969,0.100098244901605,0.254440352107691,0.393405543076904,0.694019976260588,0.895996598640628,"JADE3"
"ENSG00000065923",2003.09332169781,0.636962011243159,0.269794892970963,2.36091204036139,0.0182300539625595,0.13557914734123,"SLC9A7"
"ENSG00000187601",223.247451923645,-0.187018321087883,0.263028177002838,-0.711020101416226,0.477071779445101,0.775523569418775,"MAGEH1"
"ENSG00000087842",130.032928766051,0.173444790752235,0.428592537114622,0.404684579717377,0.685709378421307,0.892216201065602,"PIR"
"ENSG00000131080",346.135748670861,0.109883636044055,0.303729178591564,0.361781625833914,0.717515223859851,0.904536412788143,"EDA2R"
"ENSG00000182220",3197.8584053601,0.67624448047828,0.13849499993152,4.88280790506988,1.0458574622974e-06,0.000100810135013648,"ATP6AP2"
"ENSG00000147100",1188.64279685434,0.823019285947071,0.330727504564664,2.48851176448239,0.0128278992994816,0.10756709910553,"SLC16A2"
"ENSG00000102302",203.924212546326,-0.51829804625595,0.223240499326946,-2.32170259347467,0.0202489552128029,0.144409254346867,"FGD1"
"ENSG00000102316",2277.67170355971,0.11872840771085,0.243153498487262,0.488285829525375,0.625347397242474,0.860623044573228,"MAGED2"
"ENSG00000102096",62.2980315875068,0.184386807477906,0.510787761099201,0.360985171377463,0.718110532260749,0.904536412788143,"PIM2"
"ENSG00000090889",318.856826401369,-2.38707476296004,0.449465398060005,-5.31091998018801,1.09073217518364e-07,2.03005178335761e-05,"KIF4A"
"ENSG00000067445",195.441474329719,-0.0577959292324326,0.411658466784555,-0.140397766342264,0.888345722575003,0.967529669576747,"TRO"
"ENSG00000196468",80.0660604705701,-0.216382971625513,1.49628804634386,-0.144613179363585,0.885016290996769,0.965964268740518,"FGF16"
"ENSG00000147099",105.854426518541,-0.496521112736799,0.383001199467829,-1.29639571214582,0.194839188582331,0.519955668503014,"HDAC8"
"ENSG00000094841",154.022514174482,-0.163275994208117,0.297685758413156,-0.548484398711164,0.583359338863247,0.837680542995036,"UPRT"
"ENSG00000165259",56.7775734824616,0.098224010696174,0.343573207678982,0.285889611008172,0.774962671027737,0.926799885716436,"HDX"
"ENSG00000278530",53.6484818716242,-1.07128965521965,0.574109544146898,-1.8660021700415,0.0620410618900366,0.288221071393362,"CHMP1B2P"
"ENSG00000165288",233.843413596717,-0.213361511420149,0.318123677212295,-0.670687304037936,0.502419752445036,0.789498724500407,"BRWD3"
"ENSG00000068354",184.786341471778,-0.0819300798621188,0.153111149701758,-0.535101983243601,0.592579338622506,0.84286505278223,"TBC1D25"
"ENSG00000188419",617.178877216046,0.274862200512545,0.21209672091179,1.29592857131845,0.195000094732119,0.519982088051535,"CHM"
"ENSG00000102309",202.96761640511,-0.143829817998621,0.302001831599479,-0.476254787054969,0.633892872011136,0.865559707452126,"PIN4"
"ENSG00000215105",108.199499231438,0.611260290865478,0.397761623266182,1.53675029241426,0.124354470181863,0.418895124677327,NA
"ENSG00000072133",148.525245396312,0.13157737827315,0.367225519171913,0.358301292812806,0.720117850722555,0.905004196816227,"RPS6KA6"
"ENSG00000184867",1432.70412576379,0.0832556275723675,0.382918282544006,0.217424007595667,0.827877923317004,0.945815649910359,"ARMCX2"
"ENSG00000102271",147.922539695871,0.277600012228213,0.837307081486669,0.331539071346828,0.740237333456412,0.912554486209216,"KLHL4"
"ENSG00000172943",275.698658162737,0.0283652595678931,0.128704388499562,0.220390772207348,0.825566831460042,0.944617960692081,"PHF8"
"ENSG00000184205",1209.0674022695,0.599644454883508,0.27976405260202,2.1433935107329,0.0320815137319179,0.192213166323446,"TSPYL2"
"ENSG00000198934",74.651959773314,0.141895852857268,0.323426962351273,0.438726109368568,0.66086000616337,0.879883629090418,"MAGEE1"
"ENSG00000196440",168.493130006598,-0.120117315621994,0.275621385003321,-0.435805500435124,0.662977852728381,0.880756094498868,"ARMCX4"
"ENSG00000185222",1216.02563551778,0.00431466504558105,0.24706321324073,0.0174638101277222,0.986066603775259,0.996161881284774,"TCEAL9"
"ENSG00000102390",298.424618608751,-0.618139579660789,0.171748931524119,-3.59908835633124,0.000319334685978866,0.00773918846090905,"PBDC1"
"ENSG00000147202",330.20169911806,-0.217375667821493,0.330609281478628,-0.657500197360749,0.510859344119161,0.793576962089019,"DIAPH2"
"ENSG00000204272",461.080010871899,0.0307935000718421,0.237269108751818,0.129783014037668,0.896738102077294,0.96925317047232,"NBDY"
"ENSG00000131171",1114.13955897086,0.331657604230484,0.230960718222329,1.43599139621319,0.151004789503591,0.461313949830467,"SH3BGRL"
"ENSG00000230590",195.70432578928,0.088319007079938,0.24827801793639,0.355726245174737,0.722045588202039,0.905817896370199,"FTX"
"ENSG00000068323",1151.84712438673,0.154607076955279,0.137718966826295,1.12262733680166,0.261595800224972,0.599580455275304,"TFE3"
"ENSG00000188917",191.246584505225,-0.262740609490146,0.193830852364656,-1.35551490531471,0.175253562953184,0.495468752226618,"TRMT2B"
"ENSG00000102226",781.256939128501,-0.142423390374106,0.154237013878928,-0.923406041081064,0.355795644715238,0.687598873456823,"USP11"
"ENSG00000182872",661.254615654928,-0.487295779292895,0.104381218320272,-4.66842394766584,3.03519090762757e-06,0.000219421395520284,"RBM10"
"ENSG00000126947",327.693010952678,-0.031758054737737,0.186130801254501,-0.170622242657804,0.864520807273368,0.958777405506427,"ARMCX1"
"ENSG00000089682",131.067709098939,-0.0995882725271537,0.195975837035936,-0.508166078193059,0.611336877935785,0.852794085526892,"RBM41"
"ENSG00000047648",70.9503464909381,-0.324050637710132,0.882067693542231,-0.367376155007787,0.713338455533281,0.903448076150984,"ARHGAP6"
"ENSG00000198960",136.964288914373,0.226002853070261,0.211148824933595,1.07034861852221,0.284462417854638,0.623359078415262,"ARMCX6"
"ENSG00000102401",1231.01331979789,0.503221469004446,0.348606731776775,1.44352194933137,0.148873493944614,0.458620134310584,"ARMCX3"
"ENSG00000101844",222.134443777575,0.0370450165888287,0.317650154416359,0.116622063845346,0.907159552611433,0.971939805510435,"ATG4A"
"ENSG00000101843",567.651253985029,-0.0379685410532546,0.128099009369881,-0.296399958438569,0.766924657063162,0.923847098478767,"PSMD10"
"ENSG00000130224",126.143382011765,0.0684568134615642,0.239880859073405,0.285378390447635,0.775354261417172,0.926844973908399,"LRCH2"
"ENSG00000069509",126.563256711714,0.32214220515451,0.335423856536675,0.96040337881956,0.336852238247913,0.670912265763725,"FUNDC1"
"ENSG00000147121",95.0735904305177,-0.0457518099542806,0.207456377389676,-0.220537013756597,0.825452949077469,0.944589852726147,"KRBOX4"
"ENSG00000090776",478.05540801196,-0.628029722109564,0.513567213030158,-1.2228773686779,0.221376017582014,0.55479198582751,"EFNB1"
"ENSG00000198034",8306.44352552166,-0.253070895652498,0.290805077666268,-0.870242355062747,0.384167973828201,0.710481279943407,"RPS4X"
"ENSG00000184083",132.972800358029,-0.52534804846232,0.317219321827637,-1.65610356089145,0.0977008483636793,0.369632282157855,"FAM120C"
"ENSG00000082458",188.40174100601,-0.648871534379972,0.27356324018792,-2.37192516777561,0.0176956742649388,0.133008290232688,"DLG3"
"ENSG00000077713",425.274118127157,0.226778492908359,0.279727716840446,0.810711557187989,0.417531334800558,0.734766935027369,"SLC25A43"
"ENSG00000185753",238.561500717548,0.208590051177393,0.206619899806418,1.00953514822542,0.312718053829991,0.651943986210512,"CXorf38"
"ENSG00000102024",8001.0337021929,-0.149413554998637,0.265902457575456,-0.561911147271879,0.574176558357103,0.832191360678338,"PLS3"
"ENSG00000147010",1596.6503691435,-0.238648406427477,0.301369557027949,-0.791879607154032,0.428430878768891,0.742557763804047,"SH3KBP1"
"ENSG00000182916",97.5760875362967,0.149421300268557,0.256713881732556,0.582053838538516,0.560530417056379,0.824679770740719,"TCEAL7"
"ENSG00000133169",71.8085789560612,2.32602081358554,1.58886370578309,1.46395238629933,0.143206958317656,0.449015925363419,"BEX1"
"ENSG00000005022",1517.44712046618,-0.592569654970174,0.139081893515784,-4.26058087067188,2.03896286881486e-05,0.000905772316737872,"SLC25A5"
"ENSG00000186767",95.7713764908078,-1.78520323361225,0.29394911243702,-6.07317102886214,1.25408763446388e-09,6.32584364411825e-07,"SPIN4"
"ENSG00000130119",514.039153372869,-0.348381057891037,0.152161601291115,-2.28954647516173,0.0220476208319858,0.15241399949076,"GNL3L"
"ENSG00000101856",1987.45900347222,0.576756715523852,0.201418279912097,2.86347751443195,0.00419018553337983,0.0482736383490295,"PGRMC1"
"ENSG00000003096",123.736595804667,0.140300149238216,1.00431466698298,0.139697401472474,0.888899079599012,0.967529669576747,"KLHL13"
"ENSG00000180964",682.563835107068,-0.0450243587495895,0.132802912181344,-0.339031411360228,0.734586067168078,0.910715585295094,"TCEAL8"
"ENSG00000125676",1003.42973829883,-0.0392112552574749,0.155553134155278,-0.252076279082445,0.80098210459499,0.936444559846122,"THOC2"
"ENSG00000204271",151.230767331399,0.320367345076302,0.291572675014876,1.0987564080206,0.271874330966381,0.611228692444002,"SPIN3"
"ENSG00000173681",142.240459099897,0.161396323802085,0.279657158447965,0.577122090125633,0.56385698273142,0.82746723643364,"BCLAF3"
"ENSG00000184785",85.6089080573003,-0.36222753842127,0.285435923666679,-1.26903276142727,0.204429379602658,0.532370656470164,"SMIM10"
"ENSG00000094631",299.61763237574,-0.318342908750585,0.258634861116241,-1.23085846732591,0.218375803576595,0.551357707111095,"HDAC6"
"ENSG00000166681",1287.61784200024,0.007771300553667,0.26751967211167,0.0290494545403863,0.97682514819847,0.994458771936392,"BEX3"
"ENSG00000269556",106.137114226222,0.475409514901083,0.194169620021611,2.44842377941601,0.0143482784418843,0.115539045597761,"TMEM185A"
"ENSG00000102241",795.077612441609,-0.4749649310721,0.105014468245941,-4.52285231745159,6.1011811627252e-06,0.000375528925702515,"HTATSF1"
"ENSG00000089289",321.309422671838,-0.141231403180246,0.17824231545867,-0.792356196769641,0.428153012754617,0.742293334103762,"IGBP1"
"ENSG00000131725",576.750099420501,0.0736382520071688,0.178259432796486,0.413095962732249,0.679536307238698,0.888426466588456,"WDR44"
"ENSG00000129675",125.920293950798,0.113473275565233,0.253803005550972,0.447091929896171,0.654808685597068,0.876181024461019,"ARHGEF6"
"ENSG00000101901",264.047205159862,-0.338352972373771,0.206518484831521,-1.63836652515537,0.101345257796231,0.376754487814954,"ALG13"
"ENSG00000165704",427.950339010841,-0.571365346871543,0.182364261924214,-3.13309933011429,0.00172970895306868,0.0258629457704689,"HPRT1"
"ENSG00000184675",54.1488408826379,-0.263777686751737,0.237094632262862,-1.1125417907365,0.265905272222644,0.604369598410833,"AMER1"
"ENSG00000147383",291.037910901081,-0.32253250830985,0.302705860121627,-1.06549806528442,0.286650600640115,0.625630918625982,"NSDHL"
"ENSG00000147400",676.407221097487,0.111659882848298,0.189049298594279,0.590638969192542,0.554762348459335,0.821695762412217,"CETN2"
"ENSG00000010404",190.489660044389,0.715902505472328,0.164363946662475,4.35559330381893,1.32706973051104e-05,0.000664662440843535,"IDS"
"ENSG00000182195",740.194858197046,0.34906988737193,0.223019293233059,1.56520040177486,0.117535927356842,0.40548789002101,"LDOC1"
"ENSG00000076716",93.0482193599406,1.47560538834242,0.935272186885192,1.57772829026034,0.11462804413994,0.401374367558713,"GPC4"
"ENSG00000197021",149.793798807698,-0.0583285767150588,0.169866681257572,-0.343378561841767,0.73131368536826,0.909527999833965,"EOLA2"
"ENSG00000165775",408.946985242646,0.0943185341749464,0.185933348295013,0.507270670053737,0.611964915063173,0.852955262206671,"FUNDC2"
"ENSG00000197620",75.208794157941,0.0461636458733549,0.274167653888655,0.16837743336456,0.866286360203409,0.95895709655526,"EOLA1"
"ENSG00000133135",96.7542610676548,-2.05602329045726,0.703927109966074,-2.92079003827022,0.00349145040187883,0.0423003706396798,"RNF128"
"ENSG00000102181",1604.46066391717,0.571641249681171,0.177562730461481,3.21937631954347,0.00128469766814397,0.0213318271527351,"CD99L2"
"ENSG00000185010",100.60858341534,0.914821912629284,0.399100027899862,2.29221209891477,0.0218934071302536,0.151827311166637,"F8"
"ENSG00000155966",86.7915152730878,-1.96551310984101,0.748468119858427,-2.62604786722618,0.00863826686667243,0.08102207955852,"AFF2"
"ENSG00000102409",56.6362034559474,1.105663554143,0.675855844582943,1.6359458352029,0.101850923992941,0.378195601041837,"BEX4"
"ENSG00000235437",255.400225216841,0.32949138568421,0.200285948891497,1.64510484888138,0.0999481908364236,0.374074904816198,"LINC01278"
"ENSG00000129680",375.388504928117,-0.310952697776231,0.142285273705472,-2.18541729356966,0.0288582640207334,0.180744484831124,"MAP7D3"
"ENSG00000219507",167.842081053994,1.55237095022711,0.326799516932299,4.75022412762229,2.0319131817897e-06,0.0001639005338111,NA
"ENSG00000101928",356.818381150657,0.432330342574513,0.390352181519962,1.10753919932276,0.268060874147616,0.60683913695515,"MOSPD1"
"ENSG00000122126",1030.67793275768,0.259534316616252,0.164536234640307,1.57736876125566,0.114710699017265,0.401474348741402,"OCRL"
"ENSG00000133138",485.853146789271,0.0921993474359912,0.353368935994956,0.260915258938627,0.794157857388604,0.93412393639346,"TBC1D8B"
"ENSG00000133131",526.928165668289,-0.225649788462258,0.233774952423276,-0.965243650456159,0.334422788335167,0.669246186188419,"MORC4"
"ENSG00000155959",556.158804306307,-0.340196377664314,0.163303585730792,-2.08321437733236,0.0372316871755105,0.212202617200399,"VBP1"
